provider,power,fuel,N
541.0,7.0,3.0,0.0
541.0,7.0,4.0,0.0
541.0,7.0,5.0,5.1223648980452765
541.0,7.0,6.0,0.0
541.0,8.0,1.0,0.0
541.0,8.0,2.0,0.0
541.0,8.0,3.0,0.0
541.0,8.0,4.0,0.0
541.0,8.0,5.0,0.0
541.0,8.0,6.0,0.0
541.0,9.0,1.0,0.0
541.0,9.0,2.0,0.0
541.0,9.0,3.0,0.0
541.0,9.0,4.0,0.0
541.0,9.0,5.0,0.0
541.0,9.0,6.0,0.0
541.0,10.0,1.0,0.0
541.0,10.0,2.0,0.0
541.0,10.0,3.0,0.0
541.0,10.0,4.0,0.0
541.0,10.0,5.0,2.462208141741596
541.0,10.0,6.0,0.0
541.0,11.0,1.0,0.0
541.0,11.0,2.0,0.0
541.0,11.0,3.0,0.0
541.0,11.0,4.0,0.0
541.0,11.0,5.0,4.479991048645454
541.0,11.0,6.0,0.0
541.0,12.0,1.0,0.0
541.0,12.0,2.0,0.0
541.0,12.0,3.0,0.0
541.0,12.0,4.0,0.0
541.0,12.0,5.0,0.0
541.0,12.0,6.0,0.0
541.0,13.0,1.0,0.0
541.0,13.0,2.0,0.0
541.0,13.0,3.0,0.0
541.0,13.0,4.0,0.0
541.0,13.0,5.0,0.0
541.0,13.0,6.0,0.0
541.0,14.0,1.0,0.0
541.0,14.0,2.0,0.0
541.0,14.0,3.0,0.0
541.0,14.0,4.0,0.0
541.0,14.0,5.0,0.0
541.0,14.0,6.0,0.0
542.0,1.0,1.0,0.0
542.0,1.0,2.0,0.0
542.0,1.0,3.0,0.0
542.0,1.0,4.0,0.0
542.0,1.0,5.0,0.0
542.0,1.0,6.0,0.0
542.0,2.0,1.0,0.0
542.0,2.0,2.0,0.0
542.0,2.0,3.0,0.0
542.0,2.0,4.0,0.0
542.0,2.0,5.0,2.1310246997134628
542.0,2.0,6.0,0.0
542.0,3.0,1.0,0.0
542.0,3.0,2.0,0.0
542.0,3.0,3.0,0.0
542.0,3.0,4.0,0.0
542.0,3.0,5.0,2.13060625439352
542.0,3.0,6.0,0.0
542.0,4.0,1.0,0.0
542.0,4.0,2.0,0.0
542.0,4.0,3.0,0.0
542.0,4.0,4.0,0.0
542.0,4.0,5.0,2.1310090262294628
542.0,4.0,6.0,0.0
542.0,5.0,1.0,0.0
542.0,5.0,2.0,0.0
542.0,5.0,3.0,0.0
542.0,5.0,4.0,0.0
542.0,5.0,5.0,0.0
542.0,5.0,6.0,0.0
542.0,6.0,1.0,0.0
542.0,6.0,2.0,0.0
542.0,6.0,3.0,0.0
542.0,6.0,4.0,0.0
542.0,6.0,5.0,0.0
542.0,6.0,6.0,0.0
542.0,7.0,1.0,0.0
542.0,7.0,2.0,0.0
542.0,7.0,3.0,0.0
542.0,7.0,4.0,0.0
542.0,7.0,5.0,2.1313473860457663
542.0,7.0,6.0,0.0
542.0,8.0,1.0,0.0
542.0,8.0,2.0,0.0
542.0,8.0,3.0,0.0
542.0,8.0,4.0,0.0
542.0,8.0,5.0,0.0
542.0,8.0,6.0,0.0
542.0,9.0,1.0,0.0
542.0,9.0,2.0,0.0
542.0,9.0,3.0,0.0
542.0,9.0,4.0,0.0
542.0,9.0,5.0,0.0
542.0,9.0,6.0,0.0
542.0,10.0,1.0,0.0
542.0,10.0,2.0,0.0
542.0,10.0,3.0,0.0
542.0,10.0,4.0,0.0
542.0,10.0,5.0,0.0
542.0,10.0,6.0,0.0
542.0,11.0,1.0,0.0
542.0,11.0,2.0,0.0
542.0,11.0,3.0,0.0
542.0,11.0,4.0,0.0
542.0,11.0,5.0,1.4894500084922877
542.0,11.0,6.0,0.0
542.0,12.0,1.0,0.0
542.0,12.0,2.0,0.0
542.0,12.0,3.0,0.0
542.0,12.0,4.0,0.0
542.0,12.0,5.0,0.0
542.0,12.0,6.0,0.0
542.0,13.0,1.0,0.0
542.0,13.0,2.0,0.0
542.0,13.0,3.0,0.0
542.0,13.0,4.0,0.0
542.0,13.0,5.0,0.0
542.0,13.0,6.0,0.0
542.0,14.0,1.0,0.0
542.0,14.0,2.0,0.0
542.0,14.0,3.0,0.0
542.0,14.0,4.0,0.0
542.0,14.0,5.0,0.0
542.0,14.0,6.0,0.0
543.0,1.0,1.0,0.0
543.0,1.0,2.0,0.0
543.0,1.0,3.0,0.0
543.0,1.0,4.0,0.0
543.0,1.0,5.0,0.0
543.0,1.0,6.0,0.0
543.0,2.0,1.0,10.343935016819376
543.0,2.0,2.0,0.0
543.0,2.0,3.0,0.0
543.0,2.0,4.0,0.0
543.0,2.0,5.0,14.380636067026249
543.0,2.0,6.0,0.0
543.0,3.0,1.0,10.333708952133367
543.0,3.0,2.0,0.0
543.0,3.0,3.0,0.0
543.0,3.0,4.0,0.0
543.0,3.0,5.0,14.362003860913047
543.0,3.0,6.0,0.0
543.0,4.0,1.0,10.336378751139
543.0,4.0,2.0,0.0
543.0,4.0,3.0,0.0
543.0,4.0,4.0,0.0
543.0,4.0,5.0,14.366943128365824
543.0,4.0,6.0,0.0
543.0,5.0,1.0,0.0
543.0,5.0,2.0,0.0
543.0,5.0,3.0,0.0
543.0,5.0,4.0,0.0
543.0,5.0,5.0,0.0
543.0,5.0,6.0,0.0
543.0,6.0,1.0,0.0
543.0,6.0,2.0,0.0
543.0,6.0,3.0,0.0
543.0,6.0,4.0,0.0
543.0,6.0,5.0,3.7750314892967207
543.0,6.0,6.0,0.0
543.0,7.0,1.0,10.344778435837867
543.0,7.0,2.0,0.0
543.0,7.0,3.0,0.0
543.0,7.0,4.0,0.0
543.0,7.0,5.0,14.382554697118405
543.0,7.0,6.0,0.0
543.0,8.0,1.0,0.0
543.0,8.0,2.0,0.0
543.0,8.0,3.0,0.0
543.0,8.0,4.0,0.0
543.0,8.0,5.0,0.0
543.0,8.0,6.0,0.0
543.0,9.0,1.0,0.0
543.0,9.0,2.0,0.0
543.0,9.0,3.0,0.0
543.0,9.0,4.0,0.0
543.0,9.0,5.0,0.0
543.0,9.0,6.0,0.0
543.0,10.0,1.0,6.857077126816728
543.0,10.0,2.0,0.0
543.0,10.0,3.0,0.0
543.0,10.0,4.0,0.0
543.0,10.0,5.0,11.698620313737779
543.0,10.0,6.0,0.0
543.0,11.0,1.0,8.733929338223055
543.0,11.0,2.0,0.0
543.0,11.0,3.0,0.0
543.0,11.0,4.0,0.0
543.0,11.0,5.0,13.739206168248293
543.0,11.0,6.0,0.0
543.0,12.0,1.0,0.0
543.0,12.0,2.0,0.0
543.0,12.0,3.0,0.0
543.0,12.0,4.0,0.0
543.0,12.0,5.0,0.0
543.0,12.0,6.0,0.0
543.0,13.0,1.0,0.0
543.0,13.0,2.0,0.0
543.0,13.0,3.0,0.0
543.0,13.0,4.0,0.0
543.0,13.0,5.0,0.0
543.0,13.0,6.0,0.0
543.0,14.0,1.0,0.0
543.0,14.0,2.0,0.0
543.0,14.0,3.0,0.0
543.0,14.0,4.0,0.0
543.0,14.0,5.0,0.0
543.0,14.0,6.0,0.0
544.0,1.0,1.0,0.0
544.0,1.0,2.0,0.0
544.0,1.0,3.0,0.0
544.0,1.0,4.0,0.0
544.0,1.0,5.0,0.0
544.0,1.0,6.0,0.0
544.0,2.0,1.0,0.0
544.0,2.0,2.0,0.0
544.0,2.0,3.0,0.0
544.0,2.0,4.0,0.0
544.0,2.0,5.0,13.860423785892408
544.0,2.0,6.0,0.0
544.0,3.0,1.0,0.0
544.0,3.0,2.0,0.0
544.0,3.0,3.0,0.0
544.0,3.0,4.0,0.0
544.0,3.0,5.0,13.851183139560856
544.0,3.0,6.0,0.0
544.0,4.0,1.0,0.0
544.0,4.0,2.0,0.0
544.0,4.0,3.0,0.0
544.0,4.0,4.0,0.0
544.0,4.0,5.0,13.853548061061385
544.0,4.0,6.0,0.0
544.0,5.0,1.0,0.0
544.0,5.0,2.0,0.0
544.0,5.0,3.0,0.0
544.0,5.0,4.0,0.0
544.0,5.0,5.0,0.0
544.0,5.0,6.0,0.0
544.0,6.0,1.0,0.0
544.0,6.0,2.0,0.0
544.0,6.0,3.0,0.0
544.0,6.0,4.0,0.0
544.0,6.0,5.0,3.2675712689083127
544.0,6.0,6.0,0.0
544.0,7.0,1.0,0.0
544.0,7.0,2.0,0.0
544.0,7.0,3.0,0.0
544.0,7.0,4.0,0.0
544.0,7.0,5.0,13.861355718151232
544.0,7.0,6.0,0.0
544.0,8.0,1.0,0.0
544.0,8.0,2.0,0.0
544.0,8.0,3.0,0.0
544.0,8.0,4.0,0.0
544.0,8.0,5.0,0.0
544.0,8.0,6.0,0.0
544.0,9.0,1.0,0.0
544.0,9.0,2.0,0.0
544.0,9.0,3.0,0.0
544.0,9.0,4.0,0.0
544.0,9.0,5.0,0.0
544.0,9.0,6.0,0.0
544.0,10.0,1.0,0.0
544.0,10.0,2.0,0.0
544.0,10.0,3.0,0.0
544.0,10.0,4.0,0.0
544.0,10.0,5.0,11.189846254282932
544.0,10.0,6.0,0.0
544.0,11.0,1.0,0.0
544.0,11.0,2.0,0.0
544.0,11.0,3.0,0.0
544.0,11.0,4.0,0.0
544.0,11.0,5.0,13.219447033267427
544.0,11.0,6.0,0.0
544.0,12.0,1.0,0.0
544.0,12.0,2.0,0.0
544.0,12.0,3.0,0.0
544.0,12.0,4.0,0.0
544.0,12.0,5.0,0.0
544.0,12.0,6.0,0.0
544.0,13.0,1.0,0.0
544.0,13.0,2.0,0.0
544.0,13.0,3.0,0.0
544.0,13.0,4.0,0.0
544.0,13.0,5.0,0.0
544.0,13.0,6.0,0.0
544.0,14.0,1.0,0.0
544.0,14.0,2.0,0.0
544.0,14.0,3.0,0.0
544.0,14.0,4.0,0.0
544.0,14.0,5.0,0.0
544.0,14.0,6.0,0.0
545.0,1.0,1.0,0.0
545.0,1.0,2.0,0.0
545.0,1.0,3.0,0.0
545.0,1.0,4.0,0.0
545.0,1.0,5.0,0.0
545.0,1.0,6.0,0.0
545.0,2.0,1.0,22.713875550473748
545.0,2.0,2.0,0.0
545.0,2.0,3.0,0.0
545.0,2.0,4.0,0.0
545.0,2.0,5.0,9.915415277138004
545.0,2.0,6.0,0.0
545.0,3.0,1.0,22.703103170654373
545.0,3.0,2.0,0.0
545.0,3.0,3.0,0.0
545.0,3.0,4.0,0.0
545.0,3.0,5.0,9.890691841734585
545.0,3.0,6.0,0.0
545.0,4.0,1.0,22.705969152507073
545.0,4.0,2.0,0.0
545.0,4.0,3.0,0.0
545.0,4.0,4.0,0.0
545.0,4.0,5.0,9.897527966103675
545.0,4.0,6.0,0.0
545.0,5.0,1.0,0.0
545.0,5.0,2.0,0.0
545.0,5.0,3.0,0.0
545.0,5.0,4.0,0.0
545.0,5.0,5.0,0.0
545.0,5.0,6.0,0.0
545.0,6.0,1.0,11.65543475241366
545.0,6.0,2.0,0.0
545.0,6.0,3.0,0.0
545.0,6.0,4.0,0.0
545.0,6.0,5.0,0.0
545.0,6.0,6.0,0.0
545.0,7.0,1.0,22.714479163036
545.0,7.0,2.0,0.0
545.0,7.0,3.0,0.0
545.0,7.0,4.0,0.0
545.0,7.0,5.0,9.917234432892874
545.0,7.0,6.0,0.0
545.0,8.0,1.0,3.660233183673004
545.0,8.0,2.0,0.0
545.0,8.0,3.0,0.0
545.0,8.0,4.0,0.0
545.0,8.0,5.0,0.0
545.0,8.0,6.0,0.0
545.0,9.0,1.0,0.0
545.0,9.0,2.0,0.0
545.0,9.0,3.0,0.0
545.0,9.0,4.0,0.0
545.0,9.0,5.0,0.0
545.0,9.0,6.0,0.0
545.0,10.0,1.0,19.226645885184194
545.0,10.0,2.0,0.0
545.0,10.0,3.0,0.0
545.0,10.0,4.0,0.0
545.0,10.0,5.0,7.226261476625871
545.0,10.0,6.0,0.0
545.0,11.0,1.0,21.104740868917027
545.0,11.0,2.0,0.0
545.0,11.0,3.0,0.0
545.0,11.0,4.0,0.0
545.0,11.0,5.0,9.275708007688985
545.0,11.0,6.0,0.0
545.0,12.0,1.0,3.660707659042589
545.0,12.0,2.0,0.0
545.0,12.0,3.0,0.0
545.0,12.0,4.0,0.0
545.0,12.0,5.0,0.0
545.0,12.0,6.0,0.0
545.0,13.0,1.0,5.113601668774867
545.0,13.0,2.0,0.0
545.0,13.0,3.0,0.0
545.0,13.0,4.0,0.0
545.0,13.0,5.0,0.0
545.0,13.0,6.0,0.0
545.0,14.0,1.0,0.0
545.0,14.0,2.0,0.0
545.0,14.0,3.0,0.0
545.0,14.0,4.0,0.0
545.0,14.0,5.0,0.0
545.0,14.0,6.0,0.0
546.0,1.0,1.0,0.0
546.0,1.0,2.0,0.0
546.0,1.0,3.0,0.0
546.0,1.0,4.0,0.0
546.0,1.0,5.0,0.0
546.0,1.0,6.0,0.0
546.0,2.0,1.0,0.0
546.0,2.0,2.0,0.0
546.0,2.0,3.0,0.0
546.0,2.0,4.0,0.0
546.0,2.0,5.0,18.70705726032527
546.0,2.0,6.0,0.0
546.0,3.0,1.0,0.0
546.0,3.0,2.0,0.0
546.0,3.0,3.0,0.0
546.0,3.0,4.0,0.0
546.0,3.0,5.0,18.689547425958683
546.0,3.0,6.0,0.0
546.0,4.0,1.0,0.0
546.0,4.0,2.0,0.0
546.0,4.0,3.0,0.0
546.0,4.0,4.0,0.0
546.0,4.0,5.0,18.69356900386409
546.0,4.0,6.0,0.0
546.0,5.0,1.0,0.0
546.0,5.0,2.0,0.0
546.0,5.0,3.0,0.0
546.0,5.0,4.0,0.0
546.0,5.0,5.0,0.0
546.0,5.0,6.0,0.0
546.0,6.0,1.0,0.0
546.0,6.0,2.0,0.0
546.0,6.0,3.0,0.0
546.0,6.0,4.0,0.0
546.0,6.0,5.0,8.102207321697684
546.0,6.0,6.0,0.0
546.0,7.0,1.0,0.0
546.0,7.0,2.0,0.0
546.0,7.0,3.0,0.0
546.0,7.0,4.0,0.0
546.0,7.0,5.0,18.707077960984503
546.0,7.0,6.0,0.0
546.0,8.0,1.0,0.0
546.0,8.0,2.0,0.0
546.0,8.0,3.0,0.0
546.0,8.0,4.0,0.0
546.0,8.0,5.0,0.0
546.0,8.0,6.0,0.0
546.0,9.0,1.0,0.0
546.0,9.0,2.0,0.0
546.0,9.0,3.0,0.0
546.0,9.0,4.0,0.0
546.0,9.0,5.0,0.0
546.0,9.0,6.0,0.0
546.0,10.0,1.0,0.0
546.0,10.0,2.0,0.0
546.0,10.0,3.0,0.0
546.0,10.0,4.0,0.0
546.0,10.0,5.0,16.025990343691692
546.0,10.0,6.0,0.0
546.0,11.0,1.0,0.0
546.0,11.0,2.0,0.0
546.0,11.0,3.0,0.0
546.0,11.0,4.0,0.0
546.0,11.0,5.0,18.06627249764654
546.0,11.0,6.0,0.0
546.0,12.0,1.0,0.0
546.0,12.0,2.0,0.0
546.0,12.0,3.0,0.0
546.0,12.0,4.0,0.0
546.0,12.0,5.0,0.0
546.0,12.0,6.0,0.0
546.0,13.0,1.0,0.0
546.0,13.0,2.0,0.0
546.0,13.0,3.0,0.0
546.0,13.0,4.0,0.0
546.0,13.0,5.0,1.5816373881684709
546.0,13.0,6.0,0.0
546.0,14.0,1.0,0.0
546.0,14.0,2.0,0.0
546.0,14.0,3.0,0.0
546.0,14.0,4.0,0.0
546.0,14.0,5.0,0.0
546.0,14.0,6.0,0.0
547.0,1.0,1.0,0.0
547.0,1.0,2.0,0.0
547.0,1.0,3.0,0.0
547.0,1.0,4.0,0.0
547.0,1.0,5.0,0.0
547.0,1.0,6.0,0.0
547.0,2.0,1.0,0.0
547.0,2.0,2.0,0.0
547.0,2.0,3.0,0.0
547.0,2.0,4.0,0.0
547.0,2.0,5.0,20.82058906883307
547.0,2.0,6.0,0.0
547.0,3.0,1.0,0.0
547.0,3.0,2.0,0.0
547.0,3.0,3.0,0.0
547.0,3.0,4.0,0.0
547.0,3.0,5.0,20.796133528608667
547.0,3.0,6.0,0.0
547.0,4.0,1.0,0.0
547.0,4.0,2.0,0.0
547.0,4.0,3.0,0.0
547.0,4.0,4.0,0.0
547.0,4.0,5.0,20.802729496518644
547.0,4.0,6.0,0.0
547.0,5.0,1.0,0.0
547.0,5.0,2.0,0.0
547.0,5.0,3.0,0.0
547.0,5.0,4.0,0.0
547.0,5.0,5.0,0.0
547.0,5.0,6.0,0.0
547.0,6.0,1.0,0.0
547.0,6.0,2.0,0.0
547.0,6.0,3.0,0.0
547.0,6.0,4.0,0.0
547.0,6.0,5.0,10.2087013857136
547.0,6.0,6.0,0.0
547.0,7.0,1.0,0.0
547.0,7.0,2.0,0.0
547.0,7.0,3.0,0.0
547.0,7.0,4.0,0.0
547.0,7.0,5.0,20.815369136976386
547.0,7.0,6.0,0.0
547.0,8.0,1.0,0.0
547.0,8.0,2.0,0.0
547.0,8.0,3.0,0.0
547.0,8.0,4.0,0.0
547.0,8.0,5.0,2.2698072446792392
547.0,8.0,6.0,0.0
547.0,9.0,1.0,0.0
547.0,9.0,2.0,0.0
547.0,9.0,3.0,0.0
547.0,9.0,4.0,0.0
547.0,9.0,5.0,0.0
547.0,9.0,6.0,0.0
547.0,10.0,1.0,0.0
547.0,10.0,2.0,0.0
547.0,10.0,3.0,0.0
547.0,10.0,4.0,0.0
547.0,10.0,5.0,18.13331190199308
547.0,10.0,6.0,0.0
547.0,11.0,1.0,0.0
547.0,11.0,2.0,0.0
547.0,11.0,3.0,0.0
547.0,11.0,4.0,0.0
547.0,11.0,5.0,20.176278943744094
547.0,11.0,6.0,0.0
547.0,12.0,1.0,0.0
547.0,12.0,2.0,0.0
547.0,12.0,3.0,0.0
547.0,12.0,4.0,0.0
547.0,12.0,5.0,2.2695040938985063
547.0,12.0,6.0,0.0
547.0,13.0,1.0,0.0
547.0,13.0,2.0,0.0
547.0,13.0,3.0,0.0
547.0,13.0,4.0,0.0
547.0,13.0,5.0,3.6887905923810584
547.0,13.0,6.0,0.0
547.0,14.0,1.0,0.0
547.0,14.0,2.0,0.0
547.0,14.0,3.0,0.0
547.0,14.0,4.0,0.0
547.0,14.0,5.0,0.0
547.0,14.0,6.0,0.0
550.0,1.0,1.0,0.0
550.0,1.0,2.0,0.0
550.0,1.0,3.0,0.0
550.0,1.0,4.0,0.0
550.0,1.0,5.0,0.0
550.0,1.0,6.0,0.0
550.0,2.0,1.0,0.0
550.0,2.0,2.0,0.0
550.0,2.0,3.0,0.0
550.0,2.0,4.0,1.487515274166958
550.0,2.0,5.0,0.0
550.0,2.0,6.0,0.0
550.0,3.0,1.0,0.0
550.0,3.0,2.0,0.0
550.0,3.0,3.0,0.0
550.0,3.0,4.0,1.4872502756390802
550.0,3.0,5.0,0.0
550.0,3.0,6.0,0.0
550.0,4.0,1.0,0.0
550.0,4.0,2.0,0.0
550.0,4.0,3.0,0.0
550.0,4.0,4.0,1.4879542298994923
550.0,4.0,5.0,0.0
550.0,4.0,6.0,0.0
550.0,5.0,1.0,0.0
550.0,5.0,2.0,0.0
550.0,5.0,3.0,0.0
550.0,5.0,4.0,0.0
550.0,5.0,5.0,0.0
550.0,5.0,6.0,0.0
550.0,6.0,1.0,0.0
550.0,6.0,2.0,0.0
550.0,6.0,3.0,0.0
550.0,6.0,4.0,0.0
550.0,6.0,5.0,0.0
550.0,6.0,6.0,0.0
550.0,7.0,1.0,0.0
550.0,7.0,2.0,0.0
550.0,7.0,3.0,0.0
550.0,7.0,4.0,1.4896596382425558
550.0,7.0,5.0,0.0
550.0,7.0,6.0,0.0
550.0,8.0,1.0,0.0
550.0,8.0,2.0,0.0
550.0,8.0,3.0,0.0
550.0,8.0,4.0,0.0
550.0,8.0,5.0,0.0
550.0,8.0,6.0,0.0
550.0,9.0,1.0,0.0
550.0,9.0,2.0,0.0
550.0,9.0,3.0,0.0
550.0,9.0,4.0,0.0
550.0,9.0,5.0,0.0
550.0,9.0,6.0,0.0
550.0,10.0,1.0,0.0
550.0,10.0,2.0,0.0
550.0,10.0,3.0,0.0
550.0,10.0,4.0,0.0
550.0,10.0,5.0,0.0
550.0,10.0,6.0,0.0
550.0,11.0,1.0,0.0
550.0,11.0,2.0,0.0
550.0,11.0,3.0,0.0
550.0,11.0,4.0,0.0
550.0,11.0,5.0,0.0
550.0,11.0,6.0,0.0
550.0,12.0,1.0,0.0
550.0,12.0,2.0,0.0
550.0,12.0,3.0,0.0
550.0,12.0,4.0,0.0
550.0,12.0,5.0,0.0
550.0,12.0,6.0,0.0
550.0,13.0,1.0,0.0
550.0,13.0,2.0,0.0
550.0,13.0,3.0,0.0
550.0,13.0,4.0,0.0
550.0,13.0,5.0,0.0
550.0,13.0,6.0,0.0
550.0,14.0,1.0,0.0
550.0,14.0,2.0,0.0
550.0,14.0,3.0,0.0
550.0,14.0,4.0,0.0
550.0,14.0,5.0,0.0
550.0,14.0,6.0,0.0
552.0,1.0,1.0,0.0
552.0,1.0,2.0,0.0
552.0,1.0,3.0,0.0
552.0,1.0,4.0,0.0
552.0,1.0,5.0,0.0
552.0,1.0,6.0,0.0
552.0,2.0,1.0,0.0
552.0,2.0,2.0,0.0
552.0,2.0,3.0,0.0
552.0,2.0,4.0,5.231150444982644
552.0,2.0,5.0,0.0
552.0,2.0,6.0,0.0
552.0,3.0,1.0,0.0
552.0,3.0,2.0,0.0
552.0,3.0,3.0,0.0
552.0,3.0,4.0,5.230405897459182
552.0,3.0,5.0,0.0
552.0,3.0,6.0,0.0
552.0,4.0,1.0,0.0
552.0,4.0,2.0,0.0
552.0,4.0,3.0,0.0
552.0,4.0,4.0,5.231121748828054
552.0,4.0,5.0,0.0
552.0,4.0,6.0,0.0
552.0,5.0,1.0,0.0
552.0,5.0,2.0,0.0
552.0,5.0,3.0,0.0
552.0,5.0,4.0,0.0
552.0,5.0,5.0,0.0
552.0,5.0,6.0,0.0
552.0,6.0,1.0,0.0
552.0,6.0,2.0,0.0
552.0,6.0,3.0,0.0
552.0,6.0,4.0,0.0
552.0,6.0,5.0,0.0
552.0,6.0,6.0,0.0
552.0,7.0,1.0,0.0
552.0,7.0,2.0,0.0
552.0,7.0,3.0,0.0
552.0,7.0,4.0,5.233351441419909
552.0,7.0,5.0,0.0
552.0,7.0,6.0,0.0
552.0,8.0,1.0,0.0
552.0,8.0,2.0,0.0
552.0,8.0,3.0,0.0
552.0,8.0,4.0,0.0
552.0,8.0,5.0,0.0
552.0,8.0,6.0,0.0
552.0,9.0,1.0,0.0
552.0,9.0,2.0,0.0
552.0,9.0,3.0,0.0
552.0,9.0,4.0,0.0
552.0,9.0,5.0,0.0
552.0,9.0,6.0,0.0
552.0,10.0,1.0,0.0
552.0,10.0,2.0,0.0
552.0,10.0,3.0,0.0
552.0,10.0,4.0,1.540300585966222
552.0,10.0,5.0,0.0
552.0,10.0,6.0,0.0
552.0,11.0,1.0,0.0
552.0,11.0,2.0,0.0
552.0,11.0,3.0,0.0
552.0,11.0,4.0,3.5186513667851904
552.0,11.0,5.0,0.0
552.0,11.0,6.0,0.0
552.0,12.0,1.0,0.0
552.0,12.0,2.0,0.0
552.0,12.0,3.0,0.0
552.0,12.0,4.0,0.0
552.0,12.0,5.0,0.0
552.0,12.0,6.0,0.0
552.0,13.0,1.0,0.0
552.0,13.0,2.0,0.0
552.0,13.0,3.0,0.0
552.0,13.0,4.0,0.0
552.0,13.0,5.0,0.0
552.0,13.0,6.0,0.0
552.0,14.0,1.0,0.0
552.0,14.0,2.0,0.0
552.0,14.0,3.0,0.0
552.0,14.0,4.0,0.0
552.0,14.0,5.0,0.0
552.0,14.0,6.0,0.0
553.0,1.0,1.0,0.0
553.0,1.0,2.0,0.0
553.0,1.0,3.0,0.0
553.0,1.0,4.0,0.0
553.0,1.0,5.0,0.0
553.0,1.0,6.0,0.0
553.0,2.0,1.0,0.0
553.0,2.0,2.0,0.0
553.0,2.0,3.0,0.0
553.0,2.0,4.0,0.0
553.0,2.0,5.0,19.38568458049872
553.0,2.0,6.0,0.0
553.0,3.0,1.0,0.0
553.0,3.0,2.0,0.0
553.0,3.0,3.0,0.0
553.0,3.0,4.0,0.0
553.0,3.0,5.0,19.371269075741512
553.0,3.0,6.0,0.0
553.0,4.0,1.0,0.0
553.0,4.0,2.0,0.0
553.0,4.0,3.0,0.0
553.0,4.0,4.0,0.0
553.0,4.0,5.0,19.375849385542697
553.0,4.0,6.0,0.0
553.0,5.0,1.0,0.0
553.0,5.0,2.0,0.0
553.0,5.0,3.0,0.0
553.0,5.0,4.0,0.0
553.0,5.0,5.0,0.0
553.0,5.0,6.0,0.0
553.0,6.0,1.0,0.0
553.0,6.0,2.0,0.0
553.0,6.0,3.0,0.0
553.0,6.0,4.0,0.0
553.0,6.0,5.0,8.784914334807674
553.0,6.0,6.0,0.0
553.0,7.0,1.0,0.0
553.0,7.0,2.0,0.0
553.0,7.0,3.0,0.0
553.0,7.0,4.0,0.0
553.0,7.0,5.0,19.388567254443167
553.0,7.0,6.0,0.0
553.0,8.0,1.0,0.0
553.0,8.0,2.0,0.0
553.0,8.0,3.0,0.0
553.0,8.0,4.0,0.0
553.0,8.0,5.0,0.0
553.0,8.0,6.0,0.0
553.0,9.0,1.0,0.0
553.0,9.0,2.0,0.0
553.0,9.0,3.0,0.0
553.0,9.0,4.0,0.0
553.0,9.0,5.0,0.0
553.0,9.0,6.0,0.0
553.0,10.0,1.0,0.0
553.0,10.0,2.0,0.0
553.0,10.0,3.0,0.0
553.0,10.0,4.0,0.0
553.0,10.0,5.0,16.708118928639625
553.0,10.0,6.0,0.0
553.0,11.0,1.0,0.0
553.0,11.0,2.0,0.0
553.0,11.0,3.0,0.0
553.0,11.0,4.0,0.0
553.0,11.0,5.0,18.74710564956373
553.0,11.0,6.0,0.0
553.0,12.0,1.0,0.0
553.0,12.0,2.0,0.0
553.0,12.0,3.0,0.0
553.0,12.0,4.0,0.0
553.0,12.0,5.0,0.0
553.0,12.0,6.0,0.0
553.0,13.0,1.0,0.0
553.0,13.0,2.0,0.0
553.0,13.0,3.0,0.0
553.0,13.0,4.0,0.0
553.0,13.0,5.0,2.265115520921147
553.0,13.0,6.0,0.0
553.0,14.0,1.0,0.0
553.0,14.0,2.0,0.0
553.0,14.0,3.0,0.0
553.0,14.0,4.0,0.0
553.0,14.0,5.0,0.0
553.0,14.0,6.0,0.0
554.0,1.0,1.0,0.0
554.0,1.0,2.0,0.0
554.0,1.0,3.0,0.0
554.0,1.0,4.0,0.0
554.0,1.0,5.0,0.0
554.0,1.0,6.0,0.0
554.0,2.0,1.0,0.0
554.0,2.0,2.0,0.0
554.0,2.0,3.0,0.0
554.0,2.0,4.0,0.0
554.0,2.0,5.0,20.39530039511977
554.0,2.0,6.0,0.0
554.0,3.0,1.0,0.0
554.0,3.0,2.0,0.0
554.0,3.0,3.0,0.0
554.0,3.0,4.0,0.0
554.0,3.0,5.0,20.379377684586398
554.0,3.0,6.0,0.0
554.0,4.0,1.0,0.0
554.0,4.0,2.0,0.0
554.0,4.0,3.0,0.0
554.0,4.0,4.0,0.0
554.0,4.0,5.0,20.38456207708353
554.0,4.0,6.0,0.0
554.0,5.0,1.0,0.0
554.0,5.0,2.0,0.0
554.0,5.0,3.0,0.0
554.0,5.0,4.0,0.0
554.0,5.0,5.0,0.0
554.0,5.0,6.0,0.0
554.0,6.0,1.0,0.0
554.0,6.0,2.0,0.0
554.0,6.0,3.0,0.0
554.0,6.0,4.0,0.0
554.0,6.0,5.0,9.79265107000791
554.0,6.0,6.0,0.0
554.0,7.0,1.0,0.0
554.0,7.0,2.0,0.0
554.0,7.0,3.0,0.0
554.0,7.0,4.0,0.0
554.0,7.0,5.0,20.39860304325776
554.0,7.0,6.0,0.0
554.0,8.0,1.0,0.0
554.0,8.0,2.0,0.0
554.0,8.0,3.0,0.0
554.0,8.0,4.0,0.0
554.0,8.0,5.0,1.854222561771342
554.0,8.0,6.0,0.0
554.0,9.0,1.0,0.0
554.0,9.0,2.0,0.0
